user,city,category,post,time,link
5174800000,New York City,m4w,Bed Bath and Beyond - m4w,2015-08-15T20:55:00,/mnh/mis/5174761972.html
5174700000,New York City,m4w,Drove by you on Rogers Ave - m4w,2015-08-15T20:35:00,/brk/mis/5174741062.html
5174700000,New York City,m4w,Vegan Girl in Von Dutch Hat Harassed me 4 Eating Meat - m4w,2015-08-15T20:17:00,/que/mis/5174723510.html
5162100000,New York City,m4w,"Sam/Samantha who lives(lived?) in Chelsea, with a stripper pole, CUNY - m4w",2015-08-15T20:04:00,/mnh/mis/5162140561.html
5174700000,New York City,m4w,Juan Wauters / Union Pool w l l m s b r g - m4w,2015-08-15T19:33:00,/brk/mis/5174675022.html
5157600000,New York City,m4w,"Reading ""Wild"" on the A - m4w",2015-08-15T19:10:00,/mnh/mis/5157568304.html
5174600000,New York City,m4w,I love to meet nice woman - m4w,2015-08-15T19:00:00,/que/mis/5174599499.html
5174600000,New York City,m4w,To the most beautiful woman with the beautifully flowered name - m4w,2015-08-15T18:38:00,/mnh/mis/5174583347.html
5174600000,New York City,m4w,You caught me staring at your painted feet - m4w,2015-08-15T18:32:00,/mnh/mis/5174600569.html
5166500000,New York City,m4w,You caught me looking at your boobs - m4w,2015-08-15T18:22:00,/que/mis/5166535170.html
5174600000,New York City,m4w,The Lost Wineslinger of the Lace Sleevelings - m4w,2015-08-15T18:18:00,/mnh/mis/5174583367.html
5174500000,New York City,m4w,You with amber romance victoria secret - m4w,2015-08-15T17:37:00,/brk/mis/5174504499.html
5174500000,New York City,m4w,Blue Dress - m4w,2015-08-15T17:10:00,/mnh/mis/5174485676.html
5174400000,New York City,m4w,Fingers Crossed and Eyes Open - m4w,2015-08-15T16:22:00,/brk/mis/5174410698.html
5169100000,New York City,m4w,ass man-looking for bootylicus ladies - m4w,2015-08-15T15:41:00,/mnh/mis/5169093504.html
5174200000,New York City,m4w,my brazilian friend I lost your number - m4w,2015-08-15T14:18:00,/stn/mis/5174162255.html
5174100000,New York City,m4w,RUMC ER Nurse - m4w,2015-08-15T13:26:00,/stn/mis/5174100638.html
5174100000,New York City,m4w,Peekskill stop and shop woman - m4w,2015-08-15T13:25:00,/wch/mis/5174097842.html
5174100000,New York City,m4w,dancing partner - m4w,2015-08-15T13:18:00,/brk/mis/5174086087.html
5173900000,New York City,m4w,Crossword at Cafe Ghia - m4w,2015-08-15T11:43:00,/brk/mis/5173909820.html
5173800000,New York City,m4w,NOJ - m4w,2015-08-15T10:58:00,/brk/mis/5173829813.html
5173800000,New York City,m4w,"Alison (teacher from FL) best friend Natalie, met at bar! - m4w",2015-08-15T10:43:00,/wch/mis/5173804248.html
5173800000,New York City,m4w,Redhead girl at output for James Murphy - m4w,2015-08-15T10:40:00,/brk/mis/5173798399.html
5164900000,New York City,m4w,Tattoos and a Fuji single speed at 5th St Beach -Coney - m4w,2015-08-15T10:32:00,/brk/mis/5164937835.html
5170300000,New York City,m4w,"MARAGRET, WORKED AT CHASE IN ISLIP,LIVES IN ROCKY POINT? - m4w",2015-08-15T10:29:00,/lgi/mis/5170262774.html
5173700000,New York City,m4w,Looking for Jocelyn in the Bronx - m4w,2015-08-15T10:07:00,/brx/mis/5173748459.html
5173700000,New York City,m4w,Thanks for the text - m4w,2015-08-15T09:45:00,/fct/mis/5173706794.html
5173600000,New York City,m4w,Nag's Head -blue top - you were on a bad date - m4w,2015-08-15T07:57:00,/lgi/mis/5173613085.html
5173500000,New York City,m4w,To the beautiful girl on the D train just now - m4w,2015-08-15T05:00:00,/brk/mis/5173547228.html
5173500000,New York City,m4w,Malfunction - m4w,2015-08-15T04:02:00,/mnh/mis/5173530544.html
5173500000,New York City,m4w,W hotel - m4w,2015-08-15T03:44:00,/mnh/mis/5173527584.html
5173500000,New York City,m4w,I liked your belly button on Manhattan ave - m4w,2015-08-15T02:41:00,/brk/mis/5173505770.html
5173500000,New York City,m4w,For you - m4w,2015-08-15T01:40:00,/mnh/mis/5173478317.html
5173500000,New York City,m4w,Cause I Know What It Means to Walk Along the Lonely Street of Dreams.. - m4w,2015-08-15T01:36:00,/brk/mis/5173476120.html
5173500000,New York City,m4w,Ok I said it . I can't get you off the brain - m4w,2015-08-15T01:25:00,/lgi/mis/5173470621.html
5173500000,New York City,m4w,"MARAGRET, WORKED AT CHASE IN ISLIP,LIVES IN ROCKY POINT? - m4w",2015-08-15T01:16:00,/lgi/mis/5173453594.html
5143400000,New York City,m4w,I SAW YOU EATING CHINESE FOOD WITH RYAN SEACREST - m4w,2015-08-14T23:06:00,/mnh/mis/5143351289.html
5173300000,New York City,m4w,5th floor listening to skepta - m4w,2015-08-14T22:31:00,/mnh/mis/5173329451.html
5173300000,New York City,m4w,Australian Girl at the Westside Y - m4w,2015-08-14T22:09:00,/mnh/mis/5173307521.html
5169900000,New York City,m4w,You caught me looking at your breasts - m4w,2015-08-14T22:07:00,/que/mis/5169899974.html
5173300000,New York City,m4w,CVS / Tattoos / Court St. - m4w,2015-08-14T21:50:00,/brk/mis/5173301507.html
5173300000,New York City,m4w,"Emma from Strangermeetup, Criminology - m4w",2015-08-14T21:41:00,/que/mis/5173291912.html
5173300000,New York City,m4w,Spoke with you today in Melt Shop on Fulton St at 11:05 or so. - m4w,2015-08-14T21:22:00,/mnh/mis/5173271587.html
5173300000,New York City,m4w,using the womens room - m4w,2015-08-14T21:19:00,/lgi/mis/5173269123.html
5173200000,New York City,m4w,Solemn Verizon Booth Blonde - m4w,2015-08-14T20:44:00,/que/mis/5173229160.html
5173200000,New York City,m4w,Ukeya I love you! - m4w,2015-08-14T20:19:00,/brx/mis/5173184292.html
5173200000,New York City,m4w,Saw you on Saturday the 25th with your two dogs - m4w,2015-08-14T20:09:00,/wch/mis/5173177594.html
5173200000,New York City,m4w,trader joe's union square - m4w,2015-08-14T20:00:00,/mnh/mis/5173176292.html
5173000000,New York City,m4w,ur a size 4 - m4w,2015-08-14T18:22:00,/lgi/mis/5173044035.html
5155200000,New York City,m4w,Eye contact on Flatbush/Barclays - m4w,2015-08-14T18:22:00,/brk/mis/5155196061.html
5173000000,New York City,m4w,spartan ladies - m4w,2015-08-14T18:20:00,/lgi/mis/5173040956.html
5173000000,New York City,m4w,girl on 7 train - m4w,2015-08-14T18:15:00,/que/mis/5173033104.html
5173000000,New York City,m4w,cute girl from Brooklyn to Manhattan 83rd st - m4w,2015-08-14T18:07:00,/brk/mis/5173010712.html
5173000000,New York City,m4w,eltingville train station like a little after 4 - m4w,2015-08-14T18:02:00,/stn/mis/5173014754.html
5173000000,New York City,m4w,Friday morning L train - m4w,2015-08-14T18:01:00,/brk/mis/5173013247.html
5173000000,New York City,m4w,Tattooed woman at DBL - m4w,2015-08-14T17:53:00,/mnh/mis/5172999323.html
5173000000,New York City,m4w,I used to work in publishing. - m4w,2015-08-14T17:38:00,/mnh/mis/5172974572.html
5173000000,New York City,m4w,Girl in Green dress 34th st F/M Train 8/13 7pm - m4w,2015-08-14T17:32:00,/mnh/mis/5172966041.html
5172900000,New York City,m4w,"central M train: blonde, cat's cradle tattoo, bright blue shoes - m4w",2015-08-14T17:19:00,/brk/mis/5172944166.html
5172900000,New York City,m4w,You were reading Go Ask Alice on the L - m4w,2015-08-14T16:57:00,/brk/mis/5172907674.html
5172800000,New York City,m4w,Girl at the Croque Shop - m4w,2015-08-14T16:08:00,/mnh/mis/5172824576.html
5172800000,New York City,m4w,CitiBank - m4w,2015-08-14T15:34:00,/mnh/mis/5172764426.html
5172700000,New York City,m4w,Putty for Boobalupe - m4w,2015-08-14T15:12:00,/que/mis/5172722887.html
5172700000,New York City,m4w,Blonde girl on FDR - m4w,2015-08-14T14:46:00,/mnh/mis/5172673319.html
5168600000,New York City,m4w,I'm desperate - m4w,2015-08-14T14:24:00,/mnh/mis/5168641672.html
5172600000,New York City,m4w,Girl on the 4/5 GTC to Fulton 8:35am - m4w,2015-08-14T13:56:00,/mnh/mis/5172575953.html
5172500000,New York City,m4w,Girls at the bar yesterday *Thursday - m4w,2015-08-14T13:36:00,/fct/mis/5172534440.html
5168100000,New York City,m4w,WHITE BOY LOOKING FOR A LATINA - m4w,2015-08-14T13:31:00,/que/mis/5168056243.html
5129700000,New York City,m4w,Ginger on the L - m4w,2015-08-14T13:19:00,/mnh/mis/5129674948.html
5172500000,New York City,m4w,Hispano caliente - m4w,2015-08-14T13:10:00,/lgi/mis/5172458496.html
5172400000,New York City,m4w,purple adidas sneakers you loved! - m4w,2015-08-14T12:23:00,/mnh/mis/5172370030.html
5172400000,New York City,m4w,Walking Your Dog - m4w,2015-08-14T12:17:00,/mnh/mis/5172361431.html
5163500000,New York City,m4w,Stranger fun today but she left b4 I could talk 2 her - m4w,2015-08-14T12:11:00,/que/mis/5163543766.html
5156100000,New York City,m4w,Anonymous Advice - m4w,2015-08-14T12:06:00,/mnh/mis/5156125420.html
5172300000,New York City,m4w,Sat next to you this morn on BK F to Bdway & Layfatte - m4w,2015-08-14T11:53:00,/brk/mis/5172331786.html
5172200000,New York City,m4w,Missing you - m4w,2015-08-14T10:54:00,/fct/mis/5172205392.html
5172200000,New York City,m4w,Path Young Lady with Glasses and Burton backpack - m4w,2015-08-14T10:42:00,/jsy/mis/5172199407.html
5161700000,New York City,m4w,Bergdorfs - m4w,2015-08-14T10:24:00,/mnh/mis/5161662968.html
5151900000,New York City,m4w,LaGuardia - m4w,2015-08-14T10:21:00,/mnh/mis/5151884775.html
5172200000,New York City,m4w,"Cute Older woman in a romper Aug. 12, 1PM - m4w",2015-08-14T10:17:00,/mnh/mis/5172158034.html
5172100000,New York City,m4w,A smile worth a thousand words - m4w,2015-08-14T10:05:00,/mnh/mis/5172138918.html
5172100000,New York City,m4w,pathmark in rossville - m4w,2015-08-14T09:51:00,/stn/mis/5172118602.html
5172100000,New York City,m4w,stamford train station- gave you a ride thursday 8/13 - m4w,2015-08-14T09:23:00,/fct/mis/5172081338.html
5165900000,New York City,m4w,Shayna...years ago - m4w,2015-08-14T09:10:00,/mnh/mis/5165894716.html
5172000000,New York City,m4w,stranded at LAX airport together - m4w,2015-08-14T08:36:00,/mnh/mis/5172030982.html
5172000000,New York City,m4w,Seaside tavern stamford ct - m4w,2015-08-14T08:25:00,/fct/mis/5172020705.html
5172000000,New York City,m4w,Seaside tavern stamford ct - m4w,2015-08-14T07:37:00,/fct/mis/5171986242.html
5171900000,New York City,m4w,Red sneakers on the 7 train - m4w,2015-08-14T03:41:00,/que/mis/5171912388.html
5171900000,New York City,m4w,"M train at Rockefeller Center, then E train - m4w",2015-08-14T03:31:00,/que/mis/5171909657.html
5171900000,New York City,m4w,Bradley ave over pass-hot serious blonde - m4w,2015-08-14T02:44:00,/stn/mis/5171894565.html
5171900000,New York City,m4w,Semi-goth angel in Woodlawn - m4w,2015-08-14T02:43:00,/brx/mis/5171893959.html
5171800000,New York City,m4w,You work at Cafe Orlin - m4w,2015-08-14T00:50:00,/mnh/mis/5171839412.html
5171800000,New York City,m4w,Comforting words... - m4w,2015-08-14T00:29:00,/fct/mis/5171809884.html
5171800000,New York City,m4w,"Twirling your hair, 57 and Lex yesterday - m4w",2015-08-14T00:28:00,/mnh/mis/5171825878.html
5171800000,New York City,m4w,To the most beautiful woman with the beautifully flowered name - m4w,2015-08-14T00:20:00,/mnh/mis/5171810853.html
5171800000,New York City,m4w,For you - m4w,2015-08-14T00:05:00,/mnh/mis/5171808881.html
5171800000,New York City,m4w,Sharky 2 - m4w,2015-08-13T23:55:00,/brx/mis/5171787719.html
5171800000,New York City,m4w,Home Depot - m4w,2015-08-13T23:52:00,/wch/mis/5171798952.html
5166900000,New York City,m4w,Sharky - m4w,2015-08-13T23:21:00,/brx/mis/5166944026.html
5171800000,New York City,m4w,To The Girl Who Will Never Have a Missed Connection - m4w,2015-08-13T23:15:00,/brk/mis/5171768421.html
5171700000,New York City,m4w,I'm the best cummer you'll meet - m4w,2015-08-13T23:10:00,/stn/mis/5171749438.html
5171700000,New York City,m4w,lady at midland beach - m4w,2015-08-13T22:54:00,/stn/mis/5171749927.html
5171700000,New York City,m4w,"We saw each other at the gym, you're a petite black girl - m4w",2015-08-13T22:48:00,/brk/mis/5171744003.html
5171700000,New York City,m4w,Quick hello - m4w,2015-08-13T22:40:00,/wch/mis/5171736596.html
5137600000,New York City,m4w,Shared a cab with you on a Tuesday night - m4w,2015-08-13T22:20:00,/mnh/mis/5137597120.html
5171700000,New York City,m4w,Scribble scribble scribble I'd like my note back - m4w,2015-08-13T22:18:00,/mnh/mis/5171714175.html
5171700000,New York City,m4w,"chase bank 86th st, black curly hair - m4w",2015-08-13T22:06:00,/brk/mis/5171701972.html
5171700000,New York City,m4w,Q65 8PM on Main Street - m4w,2015-08-13T21:59:00,/que/mis/5171693813.html
5171700000,New York City,m4w,Metro north - m4w,2015-08-13T21:53:00,/fct/mis/5171687402.html
5171700000,New York City,m4w,Seaside tavern stamford - m4w,2015-08-13T21:33:00,/fct/mis/5171665275.html
5171600000,New York City,m4w,"Bummed a smoke, a puff of fresh air.. - m4w",2015-08-13T21:22:00,/mnh/mis/5171619370.html
5171600000,New York City,m4w,Leather bags and cat crates - m4w,2015-08-13T20:25:00,/brk/mis/5171585626.html
5171500000,New York City,m4w,Girl in Black on Bike on Varick Street - m4w,2015-08-13T19:50:00,/mnh/mis/5171541962.html
5171500000,New York City,m4w,Bellmore Laundromat - m4w,2015-08-13T19:48:00,/lgi/mis/5171527513.html
5171500000,New York City,m4w,The Animal's Battalion protest on Aug 12th - m4w,2015-08-13T19:45:00,/mnh/mis/5171534886.html
5171500000,New York City,m4w,"You were reading Hemingway's ""For Whom the Bell Tolls"" on the Uptown 1 - m4w",2015-08-13T19:13:00,/mnh/mis/5171492613.html
5171500000,New York City,m4w,F train at Jay St. Manhattan bound around 5pm August 13th - m4w,2015-08-13T18:59:00,/brk/mis/5171473420.html
5171400000,New York City,m4w,RE: I SAW YOU EATING CHINESE FOOD WITH RYAN SEACREST - m4w (Mr. Wong's - m4w,2015-08-13T18:40:00,/mnh/mis/5171439611.html
5171300000,New York City,m4w,A long time ago you wrote - m4w,2015-08-13T18:19:00,/mnh/mis/5171313815.html
5171300000,New York City,m4w,So it is? What was it? - m4w,2015-08-13T18:01:00,/mnh/mis/5171303748.html
5171300000,New York City,m4w,uptown 3 train around 4pm - m4w,2015-08-13T17:16:00,/mnh/mis/5171317550.html
5171300000,New York City,m4w,At the MET - m4w,2015-08-13T17:13:00,/mnh/mis/5171312558.html
5171300000,New York City,m4w,Starbucks on UES - m4w,2015-08-13T16:49:00,/mnh/mis/5171273360.html
5166100000,New York City,m4w,Any one named Gina or Jessie look here - m4w,2015-08-13T16:47:00,/stn/mis/5166090903.html
5171200000,New York City,m4w,Stuy Town window Thurs 4pm You stood by the open window.... - m4w,2015-08-13T16:25:00,/mnh/mis/5171232142.html
5171200000,New York City,m4w,Across the platform on 42nd grand central - m4w,2015-08-13T16:24:00,/brk/mis/5171229139.html
5171200000,New York City,m4w,You were walking into CHASE - m4w,2015-08-13T16:23:00,/mnh/mis/5171228118.html
5171100000,New York City,m4w,Imagine if... - m4w,2015-08-13T15:47:00,/stn/mis/5171142048.html
5171200000,New York City,m4w,you made it really difficult to do laundry. - m4w,2015-08-13T15:45:00,/que/mis/5171160692.html
5171100000,New York City,m4w,Re Thoughts Farmingdale - m4w,2015-08-13T15:28:00,/lgi/mis/5171098298.html
5171100000,New York City,m4w,Sexy shorty in black getting Greek to go - m4w,2015-08-13T15:25:00,/lgi/mis/5171107171.html
5171100000,New York City,m4w,"7 train, aqua shorts and glasses - m4w",2015-08-13T15:15:00,/que/mis/5171104933.html
5171000000,New York City,m4w,EMILY EDWARDS - m4w,2015-08-13T14:49:00,/brx/mis/5171032371.html
5171000000,New York City,m4w,33rd Street/6th Ave White Kia Soul NJ Plates - Two Girls - m4w,2015-08-13T14:11:00,/mnh/mis/5170986273.html
5171000000,New York City,m4w,gorgeous in green - m4w,2015-08-13T14:00:00,/que/mis/5170966041.html
5170700000,New York City,m4w,Emma Strangermeetup - m4w,2015-08-13T11:39:00,/mnh/mis/5170671895.html
5170700000,New York City,m4w,TD BANK TODAY AT 11 AM - m4w,2015-08-13T11:28:00,/stn/mis/5170671867.html
5170700000,New York City,m4w,You were at the mets game - m4w,2015-08-13T11:18:00,/que/mis/5170652441.html
5170600000,New York City,m4w,SweetBRIE - m4w,2015-08-13T11:00:00,/fct/mis/5170619309.html
5170600000,New York City,m4w,girl who passed me three times with Citarella bag - m4w,2015-08-13T10:53:00,/mnh/mis/5170607450.html
5170600000,New York City,m4w,sexy brunette on the 4 or 5 train - m4w,2015-08-13T10:52:00,/mnh/mis/5170582757.html
5156500000,New York City,m4w,Theatre District Restaurant - m4w,2015-08-13T10:52:00,/mnh/mis/5156517626.html
5170600000,New York City,m4w,Columbia poodle walker - m4w,2015-08-13T10:29:00,/mnh/mis/5170552306.html
5170600000,New York City,m4w,Cute girl from Impound Lot - m4w,2015-08-13T10:27:00,/brk/mis/5170563584.html
5170500000,New York City,m4w,Taxis Stopped at Traffic Light - m4w,2015-08-13T10:16:00,/mnh/mis/5170514406.html
5154600000,New York City,m4w,Club Labyrinth - m4w,2015-08-13T09:57:00,/mnh/mis/5154568936.html
5170500000,New York City,m4w,"Skinny blue jeans, red lipstick - m4w",2015-08-13T09:38:00,/mnh/mis/5170491426.html
5170400000,New York City,m4w,Red Dress at Manganaros - m4w,2015-08-13T09:07:00,/mnh/mis/5170444044.html
5170400000,New York City,m4w,To the beautiful ihop waitress with the dirty mouth... :) - m4w,2015-08-13T08:23:00,/wch/mis/5170410723.html
5170400000,New York City,m4w,I'm trying to locate a women contact me again blue eyes - m4w,2015-08-13T08:04:00,/stn/mis/5170388433.html
5170400000,New York City,m4w,motley crue 8/12 seen you on the train - m4w,2015-08-13T07:47:00,/brk/mis/5170384878.html
5170400000,New York City,m4w,Russian girl on B train last night 9:30pm with husband? - m4w,2015-08-13T07:45:00,/brk/mis/5170383583.html
5139500000,New York City,m4w,N - m4w,2015-08-13T07:05:00,/brk/mis/5139484667.html
5170300000,New York City,m4w,To the most beautiful woman with the beautifully flowered name - m4w,2015-08-13T06:39:00,/brk/mis/5170344645.html
5170300000,New York City,m4w,Shakespeare in the park - m4w,2015-08-13T05:52:00,/brk/mis/5170333606.html
5170300000,New York City,m4w,perfect body temperature - m4w,2015-08-13T05:44:00,/mnh/mis/5170331912.html
5170300000,New York City,m4w,M noodle - m4w,2015-08-13T03:50:00,/brk/mis/5170309487.html
5170300000,New York City,m4w,HOT MOMS IN THE GYM (THE Fitness EDGE) - m4w,2015-08-13T03:17:00,/fct/mis/5170300208.html
5170300000,New York City,m4w,Nesquik Chocolate Girl - m4w,2015-08-13T02:37:00,/mnh/mis/5170283033.html
5170300000,New York City,m4w,Robyn - Fear Factory Show - m4w,2015-08-13T01:59:00,/fct/mis/5170271650.html
5170300000,New York City,m4w,Brunette with young child at Speedway - m4w,2015-08-13T01:26:00,/jsy/mis/5170255692.html
5170200000,New York City,m4w,Owl Farm - m4w,2015-08-13T00:58:00,/brk/mis/5170239940.html
5155600000,New York City,m4w,gave you a ride last week - m4w,2015-08-13T00:42:00,/lgi/mis/5155613857.html
5170200000,New York City,m4w,Are you lonely? - m4w,2015-08-13T00:32:00,/brx/mis/5170173935.html
5170200000,New York City,m4w,"F train - midnight; white shirt, red...skirt(?) - m4w",2015-08-13T00:21:00,/mnh/mis/5170215455.html
5170200000,New York City,m4w,Beautiful tall brunette on the X1 tonight - m4w,2015-08-12T23:55:00,/stn/mis/5170197407.html
5170200000,New York City,m4w,77 and york - m4w,2015-08-12T23:49:00,/mnh/mis/5170192140.html
5170200000,New York City,m4w,For you - m4w,2015-08-12T23:46:00,/mnh/mis/5170175988.html
5170200000,New York City,m4w,bank of america - m4w,2015-08-12T23:41:00,/wch/mis/5170186374.html
5170200000,New York City,m4w,Dark hair beauty looking for Fulton stop - m4w,2015-08-12T23:20:00,/brk/mis/5170168407.html
5170100000,New York City,m4w,To the most beautiful woman with the beautifully flowered name - m4w,2015-08-12T23:02:00,/mnh/mis/5170144961.html
5152300000,New York City,m4w,White hung man saw your chocolate body in bikini today. - m4w,2015-08-12T22:53:00,/brk/mis/5152327742.html
5170100000,New York City,m4w,Cute girl at DMV garden city plaid green shirt ivory4ebony - m4w,2015-08-12T22:31:00,/lgi/mis/5170122198.html
5170100000,New York City,m4w,Beauty on M Train to Metropolitan w/ green socks - m4w,2015-08-12T22:18:00,/brk/mis/5170099905.html
5170100000,New York City,m4w,"Clear Glasses, Rolling Cig at Hoyt-Schemerhorn 9pm - m4w",2015-08-12T22:01:00,/brk/mis/5170089461.html
5170000000,New York City,m4w,Asia! I can't read your email you wrote on my arm! - m4w,2015-08-12T21:39:00,/que/mis/5170047526.html
5169900000,New York City,m4w,Exchanged glances - You - Piercing eyes - m4w,2015-08-12T20:03:00,/mnh/mis/5169948249.html
5169900000,New York City,m4w,You heard my speaker playing 'Thinking out loud' - m4w,2015-08-12T20:00:00,/mnh/mis/5169931758.html
5169900000,New York City,m4w,TREE TATTOO & MATCHING NECKLACE Sunday 8/2/15 F Train - m4w,2015-08-12T19:35:00,/brk/mis/5169909651.html
5169800000,New York City,m4w,Pretty dark haired girl on G train - m4w,2015-08-12T18:51:00,/brk/mis/5169846332.html
5165500000,New York City,m4w,Restaurant on Saturday Night - m4w,2015-08-12T18:04:00,/mnh/mis/5165495281.html
5169700000,New York City,m4w,How do you sleep at night - m4w,2015-08-12T17:44:00,/que/mis/5169728655.html
5169700000,New York City,m4w,Missed you - did you miss me? - m4w,2015-08-12T17:04:00,/brk/mis/5169652987.html
5153400000,New York City,m4w,We met at a hostel 2-3 months ago - m4w,2015-08-12T16:27:00,/brk/mis/5153410617.html
5169600000,New York City,m4w,To the most beautiful woman with the beautifully flowered name - m4w,2015-08-12T16:22:00,/mnh/mis/5169581558.html
5169500000,New York City,m4w,"Mellanie, L train to Union Square - m4w",2015-08-12T15:22:00,/brk/mis/5169478349.html
5169500000,New York City,m4w,Purple Fin - m4w,2015-08-12T15:22:00,/que/mis/5169492752.html
5169400000,New York City,m4w,Fresh n Save - m4w,2015-08-12T14:34:00,/que/mis/5169399102.html
5169300000,New York City,m4w,Under the train tracks - m4w,2015-08-12T13:47:00,/brk/mis/5169306619.html
5169100000,New York City,m4w,Blue Dress on L Train - m4w,2015-08-12T11:49:00,/brk/mis/5169071287.html
5169100000,New York City,m4w,Best of Greenwich Oenophile - m4w,2015-08-12T11:45:00,/fct/mis/5169063293.html
5162300000,New York City,m4w,The French Woman Alexandra - m4w,2015-08-12T11:22:00,/wch/mis/5162339680.html
5169000000,New York City,m4w,Pier 11 waiting for ferry around 5-5:30 - m4w,2015-08-12T10:56:00,/mnh/mis/5168967676.html
5168900000,New York City,m4w,They sailed the Atlantic until we arrived at Jamaica once - m4w,2015-08-12T10:34:00,/que/mis/5168928422.html
5168900000,New York City,m4w,We passed each other on Bikes on 59th St Bridge - m4w,2015-08-12T10:13:00,/mnh/mis/5168892467.html
5168900000,New York City,m4w,Bronx bound A train this morning 8/12 - m4w,2015-08-12T10:11:00,/mnh/mis/5168889392.html
5168900000,New York City,m4w,Mid-Manhattan Library 8/11/15 - m4w,2015-08-12T09:52:00,/mnh/mis/5168860251.html
5168800000,New York City,m4w,female neighbor in astoria - m4w,2015-08-12T09:05:00,/que/mis/5168797210.html
5168700000,New York City,m4w,"Frum and gorgeous, Interested or scared on 38? - m4w",2015-08-12T08:34:00,/brk/mis/5168742990.html
5168800000,New York City,m4w,We share about 5 glances on the 7 train yesterday - m4w,2015-08-12T08:31:00,/mnh/mis/5168763871.html
5168700000,New York City,m4w,"Middlevillage,fresh Pd I assisted you with ue new hubcaps, fordcar - m4w",2015-08-12T05:30:00,/que/mis/5168674686.html
5168700000,New York City,m4w,You're going out with my friend but... - m4w,2015-08-12T04:07:00,/brk/mis/5168653753.html
5168600000,New York City,m4w,"1: Pack It Up, Pack It In... - m4w",2015-08-12T01:25:00,/brk/mis/5168585952.html
5168500000,New York City,m4w,Baeb Rxxth at C'Mon Everybody - m4w,2015-08-12T00:15:00,/brk/mis/5168546750.html
5160500000,New York City,m4w,Saw you on Saturday the 25th with your two dogs - m4w,2015-08-11T23:51:00,/wch/mis/5160473660.html
5168500000,New York City,m4w,"Tall, beautiful blonde on the 4/5 and 6 Uptown - m4w",2015-08-11T23:24:00,/mnh/mis/5168505295.html
5168500000,New York City,m4w,Gail - bar at ilili - m4w,2015-08-11T23:22:00,/mnh/mis/5168503654.html
5168500000,New York City,m4w,glances on the 5 train - m4w,2015-08-11T23:06:00,/mnh/mis/5168488342.html
5168500000,New York City,m4w,Everything changes... - m4w,2015-08-11T22:58:00,/mnh/mis/5168480657.html
5168500000,New York City,m4w,Beauty on the 6 train - m4w,2015-08-11T22:42:00,/mnh/mis/5168464452.html
5168500000,New York City,m4w,On the 6:32 from GCS - m4w,2015-08-11T22:35:00,/fct/mis/5168456537.html
5168400000,New York City,m4w,Beautiful woman on N Train - m4w,2015-08-11T21:45:00,/que/mis/5168399367.html
5168400000,New York City,m4w,"Aug 10: asian, hunter,boots,black leggings,striped shirt - m4w",2015-08-11T21:37:00,/mnh/mis/5168389858.html
5168400000,New York City,m4w,broken - m4w,2015-08-11T21:27:00,/fct/mis/5168361013.html
5168300000,New York City,m4w,LIRR morning and night - m4w,2015-08-11T21:04:00,/lgi/mis/5168330239.html
5168300000,New York City,m4w,Shadow Boxers on 41 - m4w,2015-08-11T21:03:00,/mnh/mis/5168335622.html
5168300000,New York City,m4w,6 train filipino - m4w,2015-08-11T21:00:00,/brx/mis/5168344162.html
5168300000,New York City,m4w,"Tall, Strong Man looking for you - m4w",2015-08-11T21:00:00,/mnh/mis/5168321664.html
5168200000,New York City,m4w,LIRR to Babylon - m4w,2015-08-11T18:58:00,/mnh/mis/5168172368.html
5168000000,New York City,m4w,To the most beautiful woman with the beautifully flowered name - m4w,2015-08-11T17:23:00,/mnh/mis/5167967411.html
5161500000,New York City,m4w,Asian girl at Chop't on 23rd st last weekend - m4w,2015-08-11T16:08:00,/mnh/mis/5161469696.html
5167800000,New York City,m4w,asian girl L train sat night - m4w,2015-08-11T15:20:00,/brk/mis/5167785476.html
5167800000,New York City,m4w,"""I miss"" Amanda - m4w",2015-08-11T15:14:00,/mnh/mis/5167758524.html
5167600000,New York City,m4w,Saw You at Masseria Restaurant - m4w,2015-08-11T14:02:00,/mnh/mis/5167627700.html
5167600000,New York City,m4w,Rye Mikes deli ???? - m4w,2015-08-11T13:58:00,/wch/mis/5167620153.html
5167600000,New York City,m4w,7 train around 12pm today Main street - m4w,2015-08-11T13:52:00,/que/mis/5167607812.html
5167600000,New York City,m4w,Red Beemer on 684 WOW - m4w,2015-08-11T13:37:00,/wch/mis/5167575086.html
5167500000,New York City,m4w,Williamsburg pizza waitress - m4w,2015-08-11T13:16:00,/brk/mis/5167532488.html
5167400000,New York City,m4w,you made a post about wanting diaper punishment - m4w,2015-08-11T12:43:00,/mnh/mis/5167371378.html
5167400000,New York City,m4w,Beautiful blonde in red 2 door car - m4w,2015-08-11T12:27:00,/fct/mis/5167429270.html
5167400000,New York City,m4w,small talked on freight elevator on 38th and 8th - m4w,2015-08-11T12:24:00,/mnh/mis/5167422056.html
5167300000,New York City,m4w,The Green Door Bar - Thick Blond Bartender - m4w,2015-08-11T11:52:00,/mnh/mis/5167342279.html
5167300000,New York City,m4w,Applebees Bellmore - m4w,2015-08-11T11:31:00,/lgi/mis/5167314318.html
5167300000,New York City,m4w,Planet fitness - m4w,2015-08-11T11:26:00,/brk/mis/5167304843.html
5167300000,New York City,m4w,Girl Asked Me for a Light - m4w,2015-08-11T11:04:00,/brk/mis/5167261603.html
